measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Saudi Arabia,Male,35-39 years,Diabetes mellitus type 2,Number,2019,167020.1280637759,202762.34460160864,133150.9178531887
Prevalence,Saudi Arabia,Female,35-39 years,Diabetes mellitus type 2,Number,2019,99468.16031626856,121730.89422111804,80291.4073347638
Prevalence,Saudi Arabia,Male,40-44 years,Diabetes mellitus type 2,Number,2019,201147.92324365376,242123.50719929405,163868.61266350318
Prevalence,Saudi Arabia,Female,40-44 years,Diabetes mellitus type 2,Number,2019,116404.46455631967,139888.83725819425,94883.33214765295
Prevalence,Saudi Arabia,Male,45-49 years,Diabetes mellitus type 2,Number,2019,215266.52343847256,253186.62361292614,181195.20040862347
Prevalence,Saudi Arabia,Female,45-49 years,Diabetes mellitus type 2,Number,2019,126816.64680139608,148879.8293612425,107879.88495002595
Prevalence,Saudi Arabia,Male,50-54 years,Diabetes mellitus type 2,Number,2019,198073.44944712793,234963.8784403352,167548.56936776612
Prevalence,Saudi Arabia,Female,50-54 years,Diabetes mellitus type 2,Number,2019,122803.52767726521,145887.272333809,103884.31489346112
Prevalence,Saudi Arabia,Male,55-59 years,Diabetes mellitus type 2,Number,2019,180196.45591758477,208080.1784347002,156705.36541478752
Prevalence,Saudi Arabia,Female,55-59 years,Diabetes mellitus type 2,Number,2019,110891.14933235385,129344.80402346751,96081.33801213588
Prevalence,Saudi Arabia,Male,60-64 years,Diabetes mellitus type 2,Number,2019,146700.1965180025,167130.28637482773,127234.98675280593
Prevalence,Saudi Arabia,Female,60-64 years,Diabetes mellitus type 2,Number,2019,89618.20994969911,103704.79609684362,77653.19048845305
Prevalence,Saudi Arabia,Male,65-69 years,Diabetes mellitus type 2,Number,2019,108401.512777545,121971.40439780807,95285.7550464292
Prevalence,Saudi Arabia,Female,65-69 years,Diabetes mellitus type 2,Number,2019,62089.59562197677,70820.91906833572,54531.816065823434
Prevalence,Saudi Arabia,Male,70-74 years,Diabetes mellitus type 2,Number,2019,70117.70316223925,78282.23310070054,62639.253214938086
Prevalence,Saudi Arabia,Female,70-74 years,Diabetes mellitus type 2,Number,2019,37418.35931463367,42217.17249086874,33247.25026340946
Prevalence,Saudi Arabia,Male,75-79 years,Diabetes mellitus type 2,Number,2019,35011.91525115972,39037.29366082919,31344.295149681217
Prevalence,Saudi Arabia,Female,75-79 years,Diabetes mellitus type 2,Number,2019,19633.631784183464,22003.372790580102,17495.33168901153
Prevalence,Saudi Arabia,Male,<5 years,Breast cancer,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Female,<5 years,Breast cancer,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Male,5-9 years,Breast cancer,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Female,5-9 years,Breast cancer,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Male,10-14 years,Breast cancer,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Female,10-14 years,Breast cancer,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Male,15-19 years,Breast cancer,Number,2019,6.64647154379058,10.58667057164862,4.159740763642305
Prevalence,Saudi Arabia,Female,15-19 years,Breast cancer,Number,2019,23.351538834724103,42.74239879464151,11.440260322950374
Prevalence,Saudi Arabia,Male,20-24 years,Breast cancer,Number,2019,8.557990679527643,13.408898789473792,5.2213596058224985
Prevalence,Saudi Arabia,Female,20-24 years,Breast cancer,Number,2019,143.5038314352566,232.86970371730675,83.93384072309578
Prevalence,Saudi Arabia,Male,25-29 years,Breast cancer,Number,2019,10.750925395316244,16.902893047600173,6.428931252135089
Prevalence,Saudi Arabia,Female,25-29 years,Breast cancer,Number,2019,755.7351525478797,1228.9937836091922,441.4977654743907
Prevalence,Saudi Arabia,Male,30-34 years,Breast cancer,Number,2019,12.410046209203525,21.706853471479448,6.951579597773567
Prevalence,Saudi Arabia,Female,30-34 years,Breast cancer,Number,2019,3034.0236475743277,4854.344933599446,1780.0498439559476
Prevalence,Saudi Arabia,Male,<5 years,Colon and rectum cancer,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Female,<5 years,Colon and rectum cancer,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Male,5-9 years,Colon and rectum cancer,Number,2019,4.885048167730755,9.58168155758612,2.4705506810676097
Prevalence,Saudi Arabia,Female,5-9 years,Colon and rectum cancer,Number,2019,1.8841782373316538,3.5128873940933323,0.9611702506993531
Prevalence,Saudi Arabia,Male,10-14 years,Colon and rectum cancer,Number,2019,5.635704070244241,9.92278913830464,2.8123571485859644
Prevalence,Saudi Arabia,Female,10-14 years,Colon and rectum cancer,Number,2019,2.374053628007643,4.096276121394423,1.1653978734540755
Prevalence,Saudi Arabia,Male,15-19 years,Colon and rectum cancer,Number,2019,24.047857773912323,43.7444365815844,12.138863681011452
Prevalence,Saudi Arabia,Female,15-19 years,Colon and rectum cancer,Number,2019,12.736004924054539,20.635951280387797,7.30564674607373
Prevalence,Saudi Arabia,Male,20-24 years,Colon and rectum cancer,Number,2019,81.66786262118072,131.01687164844137,47.882072902728474
Prevalence,Saudi Arabia,Female,20-24 years,Colon and rectum cancer,Number,2019,38.07005210327578,62.29923316987956,22.055203850928194
Prevalence,Saudi Arabia,Male,25-29 years,Colon and rectum cancer,Number,2019,210.3528473981926,346.3528220989196,117.92607179783802
Prevalence,Saudi Arabia,Female,25-29 years,Colon and rectum cancer,Number,2019,93.20832460668042,147.87385694814435,57.682377740826446
Prevalence,Saudi Arabia,Male,30-34 years,Colon and rectum cancer,Number,2019,534.4506645747804,888.6307766607817,303.8982264851166
Prevalence,Saudi Arabia,Female,30-34 years,Colon and rectum cancer,Number,2019,199.3600699809132,318.656246216824,117.95447308140885
Prevalence,Saudi Arabia,Male,35-39 years,Colon and rectum cancer,Number,2019,1021.5531073218824,1852.1840611998846,542.4573084148357
Prevalence,Saudi Arabia,Female,35-39 years,Colon and rectum cancer,Number,2019,354.07860179945175,547.7939499915029,223.06328326909346
Prevalence,Saudi Arabia,Male,40-44 years,Colon and rectum cancer,Number,2019,1453.0194340853973,2401.7264910623485,810.3753586203926
Prevalence,Saudi Arabia,Female,40-44 years,Colon and rectum cancer,Number,2019,550.7806013278498,874.9639506281305,337.43581898646033
Prevalence,Saudi Arabia,Male,45-49 years,Colon and rectum cancer,Number,2019,1591.534705468236,2567.4023488560497,933.4592107576098
Prevalence,Saudi Arabia,Female,45-49 years,Colon and rectum cancer,Number,2019,728.5152120989475,1083.5905517581782,458.840191031562
Prevalence,Saudi Arabia,Male,50-54 years,Colon and rectum cancer,Number,2019,1623.800897925824,2535.095136998532,949.1606100760304
Prevalence,Saudi Arabia,Female,50-54 years,Colon and rectum cancer,Number,2019,811.3446702062341,1224.2951448335507,501.3796137288619
Prevalence,Saudi Arabia,Male,55-59 years,Colon and rectum cancer,Number,2019,1714.6897936121343,2646.674539719069,1100.447828703344
Prevalence,Saudi Arabia,Female,55-59 years,Colon and rectum cancer,Number,2019,670.8126416577252,1011.0572252798232,415.6316196514859
Prevalence,Saudi Arabia,Male,60-64 years,Colon and rectum cancer,Number,2019,1536.9199829798845,2298.953319040631,972.216045858907
Prevalence,Saudi Arabia,Female,60-64 years,Colon and rectum cancer,Number,2019,522.5128477294272,755.0174291923902,351.1267151033804
Prevalence,Saudi Arabia,Male,65-69 years,Colon and rectum cancer,Number,2019,1190.4234786010638,1705.217777234102,781.7128511250644
Prevalence,Saudi Arabia,Female,65-69 years,Colon and rectum cancer,Number,2019,373.64888417250677,539.0053124588941,245.69156499838704
Prevalence,Saudi Arabia,Male,70-74 years,Colon and rectum cancer,Number,2019,621.6314985066247,885.2669832951225,419.6734217254415
Prevalence,Saudi Arabia,Female,70-74 years,Colon and rectum cancer,Number,2019,249.31347117704138,353.73642784755685,171.79565386893518
Prevalence,Saudi Arabia,Male,75-79 years,Colon and rectum cancer,Number,2019,309.6439584923875,436.11572999731766,214.3613820898739
Prevalence,Saudi Arabia,Female,75-79 years,Colon and rectum cancer,Number,2019,143.63500942415374,194.68892170400625,101.2692811956924
Prevalence,Saudi Arabia,Male,40-44 years,Ischemic heart disease,Number,2019,37939.930923574204,44819.652446004504,32391.449776973546
Prevalence,Saudi Arabia,Female,40-44 years,Ischemic heart disease,Number,2019,13784.682360712291,16208.800126155404,11812.029195656716
Prevalence,Saudi Arabia,Male,45-49 years,Ischemic heart disease,Number,2019,55520.65141393486,63355.78062571416,48297.6523445409
Prevalence,Saudi Arabia,Female,45-49 years,Ischemic heart disease,Number,2019,19878.439712991483,22581.003694893738,17390.417760704084
Prevalence,Saudi Arabia,Male,50-54 years,Ischemic heart disease,Number,2019,67593.14562899327,77368.40089794922,59095.13517744494
Prevalence,Saudi Arabia,Female,50-54 years,Ischemic heart disease,Number,2019,25516.09578454291,29086.311785829923,22230.740292866594
Prevalence,Saudi Arabia,Male,55-59 years,Ischemic heart disease,Number,2019,81848.02810775163,91855.43734664159,73102.66710303174
Prevalence,Saudi Arabia,Female,55-59 years,Ischemic heart disease,Number,2019,31167.969010677538,35033.63990906181,27674.83367362645
Prevalence,Saudi Arabia,Male,60-64 years,Ischemic heart disease,Number,2019,84932.1169990485,95750.79356376348,75626.76893527406
Prevalence,Saudi Arabia,Female,60-64 years,Ischemic heart disease,Number,2019,33423.16368560751,37982.641051224164,29474.24400379125
Prevalence,Saudi Arabia,Male,65-69 years,Ischemic heart disease,Number,2019,83281.0248702979,91968.92490990035,75232.4939615338
Prevalence,Saudi Arabia,Female,65-69 years,Ischemic heart disease,Number,2019,33084.80451358378,37174.0067170054,29603.762152484458
Prevalence,Saudi Arabia,Male,70-74 years,Ischemic heart disease,Number,2019,64620.632415466,71235.46443244988,58304.42770220284
Prevalence,Saudi Arabia,Female,70-74 years,Ischemic heart disease,Number,2019,25680.668338775322,28471.270130533245,23059.58249361945
Prevalence,Saudi Arabia,Male,75-79 years,Ischemic heart disease,Number,2019,39241.99413902725,42985.7258971413,35695.65659506821
Prevalence,Saudi Arabia,Female,75-79 years,Ischemic heart disease,Number,2019,17402.936483340032,19129.631371665157,15750.81948071657
Prevalence,Saudi Arabia,Male,80-84,Ischemic heart disease,Number,2019,20755.863640168183,22757.223983115215,18881.658318875634
Prevalence,Saudi Arabia,Female,80-84,Ischemic heart disease,Number,2019,12268.197726434086,13610.714092606322,11120.322634169412
Prevalence,Saudi Arabia,Male,85-89,Ischemic heart disease,Number,2019,9948.826564888559,10906.711832645984,9087.126083172418
Prevalence,Saudi Arabia,Female,85-89,Ischemic heart disease,Number,2019,8164.070202800646,9007.002621709977,7439.984869699172
Prevalence,Saudi Arabia,Male,90-94,Ischemic heart disease,Number,2019,4844.546395726022,5350.50527988329,4368.3526547991705
Prevalence,Saudi Arabia,Female,90-94,Ischemic heart disease,Number,2019,4467.305675329461,4929.065967220322,4013.289124318167
Prevalence,Saudi Arabia,Male,95+ years,Ischemic stroke,Number,2019,61.91449582295722,86.78585863593456,42.35170550586851
Prevalence,Saudi Arabia,Female,95+ years,Ischemic stroke,Number,2019,110.45481821829927,155.4076099088423,77.06655031956713
Prevalence,Saudi Arabia,Male,35-39 years,Breast cancer,Number,2019,18.546648132199813,39.69969533082565,8.476750037988497
Prevalence,Saudi Arabia,Female,35-39 years,Breast cancer,Number,2019,5805.691330476524,9157.00621081771,3439.5744315364527
Prevalence,Saudi Arabia,Male,40-44 years,Breast cancer,Number,2019,36.52750037293184,90.51841805624832,13.65905248953677
Prevalence,Saudi Arabia,Female,40-44 years,Breast cancer,Number,2019,9013.348841366515,13813.763170107473,5293.709747275844
Prevalence,Saudi Arabia,Male,45-49 years,Breast cancer,Number,2019,45.183768583308456,111.35007716338625,17.76387295162209
Prevalence,Saudi Arabia,Female,45-49 years,Breast cancer,Number,2019,8852.915777695698,13164.400955409994,5585.627569789022
Prevalence,Saudi Arabia,Male,50-54 years,Breast cancer,Number,2019,36.253999910428014,77.16203286339886,16.379019891028697
Prevalence,Saudi Arabia,Female,50-54 years,Breast cancer,Number,2019,6515.202195054915,9574.945153711384,4280.862371622061
Prevalence,Saudi Arabia,Male,55-59 years,Breast cancer,Number,2019,36.95575741029411,76.92720969034117,16.324222555739702
Prevalence,Saudi Arabia,Female,55-59 years,Breast cancer,Number,2019,4830.5095771670185,6806.82680595314,3422.7240478547706
Prevalence,Saudi Arabia,Male,60-64 years,Breast cancer,Number,2019,41.710013284566884,85.67459621350679,18.95056003649543
Prevalence,Saudi Arabia,Female,60-64 years,Breast cancer,Number,2019,3443.044187047195,4703.629277728936,2546.2667498115948
Prevalence,Saudi Arabia,Male,65-69 years,Breast cancer,Number,2019,42.80669720241429,86.53116234923101,20.050985902106735
Prevalence,Saudi Arabia,Female,65-69 years,Breast cancer,Number,2019,2244.3024785843836,2963.4010944894258,1670.952477488532
Prevalence,Saudi Arabia,Male,70-74 years,Breast cancer,Number,2019,29.67258418856923,58.2264702304995,14.544409798669708
Prevalence,Saudi Arabia,Female,70-74 years,Breast cancer,Number,2019,1151.9792429484348,1468.155732413227,900.6254961772673
Prevalence,Saudi Arabia,Male,75-79 years,Breast cancer,Number,2019,20.998082090900578,40.785256576829006,10.303342806376612
Prevalence,Saudi Arabia,Female,75-79 years,Breast cancer,Number,2019,636.6865258548186,809.7625287407388,491.2024864231942
Prevalence,Saudi Arabia,Male,80-84,Breast cancer,Number,2019,10.037228058094417,20.056850453803495,5.079999369904056
Prevalence,Saudi Arabia,Female,80-84,Breast cancer,Number,2019,394.0504798377309,494.22868738944885,314.03967216074847
Prevalence,Saudi Arabia,Male,85-89,Breast cancer,Number,2019,4.824913126673423,8.927715374914198,2.6912092912347183
Prevalence,Saudi Arabia,Female,85-89,Breast cancer,Number,2019,187.8842410619929,235.07240233319547,149.8101031672463
Prevalence,Saudi Arabia,Male,90-94,Breast cancer,Number,2019,1.7440547369294515,2.5606425963548625,1.1940323254824483
Prevalence,Saudi Arabia,Female,90-94,Breast cancer,Number,2019,74.28074256611242,92.18531203391089,60.27171871339183
Prevalence,Saudi Arabia,Male,<5 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Female,<5 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Male,5-9 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Female,5-9 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Male,10-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Female,10-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Saudi Arabia,Male,15-19 years,Ischemic heart disease,Number,2019,393.78166618332057,528.5735316055651,278.0501012296558
Prevalence,Saudi Arabia,Female,15-19 years,Ischemic heart disease,Number,2019,264.0953009735762,353.8477847362176,183.43791249659353
Prevalence,Saudi Arabia,Male,20-24 years,Ischemic heart disease,Number,2019,1224.4121804521492,1504.466780235607,967.2691506217487
Prevalence,Saudi Arabia,Female,20-24 years,Ischemic heart disease,Number,2019,731.3400201118313,915.9513627497391,552.2273304136799
Prevalence,Saudi Arabia,Male,25-29 years,Ischemic heart disease,Number,2019,4362.189338278715,5108.157000944873,3642.8866137952937
Prevalence,Saudi Arabia,Female,25-29 years,Ischemic heart disease,Number,2019,2268.7683926325944,2657.1884465361086,1896.7971228964711
Prevalence,Saudi Arabia,Male,30-34 years,Ischemic heart disease,Number,2019,11481.639587941389,13453.264539285325,9668.349714009559
Prevalence,Saudi Arabia,Female,30-34 years,Ischemic heart disease,Number,2019,5225.913556592716,6121.104061215962,4374.700358409452
Prevalence,Saudi Arabia,Male,35-39 years,Ischemic heart disease,Number,2019,22759.133617419393,27124.486201891636,19354.251319978324
Prevalence,Saudi Arabia,Female,35-39 years,Ischemic heart disease,Number,2019,9076.370808214464,10609.780494672961,7753.447160447132
Prevalence,Saudi Arabia,Male,10-14 years,Ischemic stroke,Number,2019,1740.7688110464915,2228.828475093723,1302.2184834559214
Prevalence,Saudi Arabia,Female,10-14 years,Ischemic stroke,Number,2019,2176.160684220978,2897.260288079871,1622.3613957219595
Prevalence,Saudi Arabia,Male,15-19 years,Ischemic stroke,Number,2019,2534.899976119092,3149.308944659473,1930.59789288116
Prevalence,Saudi Arabia,Female,15-19 years,Ischemic stroke,Number,2019,3016.510721879736,3897.7111701355543,2282.2690825521245
Prevalence,Saudi Arabia,Male,20-24 years,Ischemic stroke,Number,2019,3893.1497093526964,4768.46508748017,3035.1018826881987
Prevalence,Saudi Arabia,Female,20-24 years,Ischemic stroke,Number,2019,4586.31763388342,5668.750232466251,3574.201616872257
Prevalence,Saudi Arabia,Male,25-29 years,Ischemic stroke,Number,2019,5866.133165123416,7080.676642905781,4716.0465618581
Prevalence,Saudi Arabia,Female,25-29 years,Ischemic stroke,Number,2019,6741.580334286485,8160.494110628156,5403.323555604083
Prevalence,Saudi Arabia,Male,30-34 years,Ischemic stroke,Number,2019,9056.457032653165,10948.463564781066,7414.924242238407
Prevalence,Saudi Arabia,Female,30-34 years,Ischemic stroke,Number,2019,9638.86879705689,11993.650525657156,7882.301576235377
Prevalence,Saudi Arabia,Male,35-39 years,Ischemic stroke,Number,2019,12822.517984607995,15306.598925182505,10812.322371307542
Prevalence,Saudi Arabia,Female,35-39 years,Ischemic stroke,Number,2019,12389.72074886886,15149.560656944457,10462.5077029314
Prevalence,Saudi Arabia,Male,40-44 years,Ischemic stroke,Number,2019,15817.122325310116,18610.093689696612,13413.189703300988
Prevalence,Saudi Arabia,Female,40-44 years,Ischemic stroke,Number,2019,14402.355871721129,17180.083576574747,12252.835924654195
Prevalence,Saudi Arabia,Male,45-49 years,Ischemic stroke,Number,2019,17400.657162977124,20180.44848592463,14948.483396797537
Prevalence,Saudi Arabia,Female,45-49 years,Ischemic stroke,Number,2019,15743.788968995128,18516.21843410293,13616.73207181344
Prevalence,Saudi Arabia,Male,50-54 years,Ischemic stroke,Number,2019,17190.07828492015,20354.000818413777,14611.18907213155
Prevalence,Saudi Arabia,Female,50-54 years,Ischemic stroke,Number,2019,15958.253432000925,18777.789612014545,13606.41299101133
Prevalence,Saudi Arabia,Male,55-59 years,Ischemic stroke,Number,2019,18541.751008783063,21467.05040173048,16143.701859893254
Prevalence,Saudi Arabia,Female,55-59 years,Ischemic stroke,Number,2019,16494.549314975728,19074.849781968816,14330.363957265574
Prevalence,Saudi Arabia,Male,60-64 years,Ischemic stroke,Number,2019,18366.07112546503,21385.492075321225,15991.227267714099
Prevalence,Saudi Arabia,Female,60-64 years,Ischemic stroke,Number,2019,15778.091041768786,18496.69283166366,13612.961853880443
Prevalence,Saudi Arabia,Male,65-69 years,Ischemic stroke,Number,2019,16821.857925177417,19137.19669735185,14812.452896614961
Prevalence,Saudi Arabia,Female,65-69 years,Ischemic stroke,Number,2019,13279.742408477547,15453.104295799798,11530.945281597502
Prevalence,Saudi Arabia,Male,70-74 years,Ischemic stroke,Number,2019,13074.377156748978,15110.6383978803,11166.47159754907
Prevalence,Saudi Arabia,Female,70-74 years,Ischemic stroke,Number,2019,9614.080816028163,11589.090422157979,8182.23296770188
Prevalence,Saudi Arabia,Male,75-79 years,Ischemic stroke,Number,2019,7340.113591771714,8501.29979699534,6192.597057491451
Prevalence,Saudi Arabia,Female,75-79 years,Ischemic stroke,Number,2019,5922.3116740811165,7257.916852128294,4995.084727412604
Prevalence,Saudi Arabia,Male,80-84,Ischemic stroke,Number,2019,3359.4105594147177,4007.6260583446597,2749.0507183633945
Prevalence,Saudi Arabia,Female,80-84,Ischemic stroke,Number,2019,3733.433937574341,4568.4418720487165,3112.782859720901
Prevalence,Saudi Arabia,Male,85-89,Ischemic stroke,Number,2019,1165.408419804218,1453.144001456948,888.4329799570522
Prevalence,Saudi Arabia,Female,85-89,Ischemic stroke,Number,2019,1942.2429791277516,2496.104812067958,1550.248858478002
Prevalence,Saudi Arabia,Male,90-94,Ischemic stroke,Number,2019,374.60113592862047,490.4542451448067,267.23962720748216
Prevalence,Saudi Arabia,Female,90-94,Ischemic stroke,Number,2019,747.8969823439301,1007.0482201363442,555.9574067763414
